CMDLINE c:\users\eitelhuberch\appdata\local\programs\python\python37-32\python.exe configmode.py
MEM 64.601562 1569565688.3178
MEM 64.601562 1569565688.4186
MEM 64.601562 1569565688.5192
MEM 64.601562 1569565688.6200
MEM 64.601562 1569565688.7206
MEM 64.601562 1569565688.8215
MEM 64.601562 1569565688.9231
MEM 64.601562 1569565689.0239
MEM 64.601562 1569565689.1246
MEM 64.601562 1569565689.2253
MEM 64.601562 1569565689.3260
MEM 64.601562 1569565689.4267
MEM 64.601562 1569565689.5276
MEM 64.601562 1569565689.6282
MEM 64.601562 1569565689.7290
MEM 64.601562 1569565689.8297
MEM 64.601562 1569565689.9304
MEM 64.601562 1569565690.0312
MEM 64.601562 1569565690.1319
MEM 64.601562 1569565690.2336
MEM 64.601562 1569565690.3344
MEM 64.601562 1569565690.4352
MEM 64.601562 1569565690.5358
MEM 64.601562 1569565690.6365
MEM 64.601562 1569565690.7372
MEM 64.601562 1569565690.8420
MEM 64.601562 1569565690.9427
MEM 64.601562 1569565691.0436
MEM 64.601562 1569565691.1442
MEM 64.601562 1569565691.2450
MEM 64.601562 1569565691.3466
MEM 64.601562 1569565691.4475
MEM 64.601562 1569565691.5491
MEM 64.601562 1569565691.6499
MEM 64.601562 1569565691.7506
MEM 64.601562 1569565691.8513
MEM 64.601562 1569565691.9520
MEM 64.601562 1569565692.0529
MEM 64.601562 1569565692.1536
MEM 64.601562 1569565692.2552
MEM 64.601562 1569565692.3571
MEM 64.601562 1569565692.4578
MEM 64.601562 1569565692.5594
MEM 64.601562 1569565692.6612
MEM 64.601562 1569565692.7618
MEM 64.601562 1569565692.8626
MEM 64.601562 1569565692.9633
MEM 64.601562 1569565693.0642
MEM 64.601562 1569565693.1648
MEM 64.601562 1569565693.2655
MEM 64.601562 1569565693.3664
MEM 64.601562 1569565693.4671
MEM 64.601562 1569565693.5677
MEM 64.601562 1569565693.6694
MEM 64.601562 1569565693.7702
MEM 64.601562 1569565693.8709
MEM 64.601562 1569565693.9716
MEM 64.601562 1569565694.0723
MEM 64.601562 1569565694.1731
MEM 64.601562 1569565694.2739
MEM 64.601562 1569565694.3747
MEM 64.601562 1569565694.4754
MEM 64.601562 1569565694.5760
MEM 64.601562 1569565694.6769
MEM 64.601562 1569565694.7776
MEM 64.601562 1569565694.8783
MEM 64.601562 1569565694.9789
MEM 64.601562 1569565695.0798
MEM 64.601562 1569565695.1804
MEM 64.601562 1569565695.2812
MEM 64.601562 1569565695.3820
MEM 64.601562 1569565695.4835
MEM 64.601562 1569565695.5844
MEM 64.601562 1569565695.6860
MEM 64.601562 1569565695.7867
MEM 64.601562 1569565695.8875
MEM 64.601562 1569565695.9883
MEM 64.601562 1569565696.0891
MEM 64.601562 1569565696.1897
MEM 64.601562 1569565696.2904
MEM 64.558594 1569565696.3911
MEM 64.558594 1569565696.4929
MEM 64.558594 1569565696.5936
MEM 64.558594 1569565696.6943
MEM 64.558594 1569565696.7950
MEM 64.558594 1569565696.8959
MEM 64.558594 1569565696.9966
MEM 64.558594 1569565697.0974
MEM 64.558594 1569565697.1990
MEM 64.558594 1569565697.2998
MEM 64.558594 1569565697.4006
MEM 64.558594 1569565697.5021
MEM 64.558594 1569565697.6029
MEM 64.558594 1569565697.7036
MEM 64.558594 1569565697.8043
MEM 64.558594 1569565697.9051
MEM 64.558594 1569565698.0059
MEM 64.558594 1569565698.1066
MEM 64.558594 1569565698.2074
MEM 64.558594 1569565698.3080
MEM 64.558594 1569565698.4088
MEM 64.558594 1569565698.5094
MEM 64.558594 1569565698.6162
MEM 64.558594 1569565698.7169
MEM 64.558594 1569565698.8186
MEM 64.558594 1569565698.9194
MEM 64.558594 1569565699.0202
MEM 64.558594 1569565699.1208
MEM 64.558594 1569565699.2215
MEM 64.558594 1569565699.3224
MEM 64.558594 1569565699.4240
MEM 64.558594 1569565699.5247
MEM 64.558594 1569565699.6255
MEM 64.558594 1569565699.7263
MEM 64.558594 1569565699.8269
MEM 64.558594 1569565699.9278
MEM 64.558594 1569565700.0284
MEM 64.558594 1569565700.1291
MEM 64.558594 1569565700.2298
MEM 64.558594 1569565700.3306
MEM 64.558594 1569565700.4313
MEM 64.558594 1569565700.5320
MEM 64.558594 1569565700.6328
MEM 64.558594 1569565700.7335
MEM 64.558594 1569565700.8342
MEM 64.558594 1569565700.9350
MEM 64.558594 1569565701.0357
MEM 64.558594 1569565701.1464
MEM 64.558594 1569565701.2471
MEM 64.558594 1569565701.3479
MEM 64.558594 1569565701.4487
MEM 64.558594 1569565701.5495
MEM 64.558594 1569565701.6510
MEM 64.558594 1569565701.7528
MEM 64.558594 1569565701.8536
MEM 64.558594 1569565701.9542
MEM 64.558594 1569565702.0551
MEM 64.558594 1569565702.1557
MEM 64.558594 1569565702.2564
MEM 64.558594 1569565702.3571
MEM 64.558594 1569565702.4579
MEM 64.558594 1569565702.5596
MEM 64.558594 1569565702.6603
MEM 64.558594 1569565702.7611
MEM 64.558594 1569565702.8619
MEM 64.558594 1569565702.9625
MEM 64.558594 1569565703.0632
MEM 64.558594 1569565703.1641
MEM 64.558594 1569565703.2648
MEM 64.558594 1569565703.3654
MEM 64.558594 1569565703.4662
MEM 64.558594 1569565703.5669
MEM 64.558594 1569565703.6677
MEM 64.558594 1569565703.7684
MEM 64.558594 1569565703.8691
MEM 64.558594 1569565703.9698
MEM 64.558594 1569565704.0706
MEM 64.558594 1569565704.1714
MEM 64.558594 1569565704.2720
MEM 64.558594 1569565704.3728
MEM 64.558594 1569565704.4736
MEM 64.558594 1569565704.5744
MEM 64.558594 1569565704.6750
MEM 64.558594 1569565704.7757
MEM 64.558594 1569565704.8764
MEM 64.558594 1569565704.9771
MEM 64.558594 1569565705.0779
MEM 64.558594 1569565705.1786
MEM 64.558594 1569565705.2795
MEM 64.558594 1569565705.3801
MEM 64.558594 1569565705.4809
MEM 64.558594 1569565705.5815
MEM 64.558594 1569565705.6822
MEM 64.558594 1569565705.7830
MEM 64.558594 1569565705.8847
MEM 64.558594 1569565705.9854
MEM 64.558594 1569565706.0862
MEM 64.558594 1569565706.2158
MEM 64.558594 1569565706.3165
MEM 64.558594 1569565706.4173
MEM 64.558594 1569565706.5180
MEM 64.558594 1569565706.6188
MEM 64.558594 1569565706.7196
MEM 64.558594 1569565706.8212
MEM 64.558594 1569565706.9219
MEM 64.558594 1569565707.0227
MEM 64.558594 1569565707.1244
MEM 64.558594 1569565707.2262
MEM 64.558594 1569565707.3278
MEM 64.558594 1569565707.4287
MEM 64.558594 1569565707.5303
MEM 64.558594 1569565707.6310
MEM 64.558594 1569565707.7337
MEM 64.558594 1569565707.8346
MEM 64.558594 1569565707.9362
MEM 64.558594 1569565708.0379
MEM 64.558594 1569565708.1388
MEM 64.558594 1569565708.2404
MEM 64.558594 1569565708.3411
MEM 64.558594 1569565708.4419
MEM 64.558594 1569565708.5427
MEM 64.558594 1569565708.6433
MEM 64.558594 1569565708.7441
MEM 64.558594 1569565708.8449
MEM 64.558594 1569565708.9455
MEM 64.558594 1569565709.0482
MEM 64.558594 1569565709.1491
MEM 64.558594 1569565709.2507
MEM 64.558594 1569565709.3514
MEM 64.558594 1569565709.4521
MEM 64.558594 1569565709.5529
MEM 64.558594 1569565709.6536
MEM 64.558594 1569565709.7545
MEM 64.558594 1569565709.8552
MEM 64.558594 1569565709.9558
MEM 64.558594 1569565710.0575
MEM 64.558594 1569565710.1583
MEM 64.558594 1569565710.2591
MEM 64.558594 1569565710.3598
MEM 64.558594 1569565710.4605
MEM 64.558594 1569565710.5612
MEM 64.558594 1569565710.6619
MEM 64.558594 1569565710.7626
MEM 64.558594 1569565710.8635
MEM 64.558594 1569565710.9643
MEM 64.558594 1569565711.0648
MEM 64.558594 1569565711.1657
MEM 64.558594 1569565711.2663
MEM 64.558594 1569565711.3670
MEM 64.558594 1569565711.4679
MEM 64.558594 1569565711.5685
MEM 64.558594 1569565711.6692
MEM 64.558594 1569565711.7701
MEM 64.558594 1569565711.8708
MEM 64.558594 1569565711.9714
MEM 64.558594 1569565712.0723
MEM 64.558594 1569565712.1739
MEM 64.558594 1569565712.2746
MEM 64.558594 1569565712.3753
MEM 64.558594 1569565712.4762
MEM 64.558594 1569565712.5768
MEM 64.558594 1569565712.6777
MEM 64.558594 1569565712.7782
MEM 64.558594 1569565712.8790
MEM 64.558594 1569565712.9797
MEM 64.558594 1569565713.0814
MEM 64.558594 1569565713.1822
MEM 64.558594 1569565713.2829
MEM 64.558594 1569565713.3838
MEM 64.558594 1569565713.4845
MEM 64.558594 1569565713.5851
MEM 64.558594 1569565713.6859
MEM 64.558594 1569565713.7867
MEM 64.558594 1569565713.8873
MEM 64.558594 1569565713.9880
MEM 64.558594 1569565714.0888
MEM 64.558594 1569565714.1895
MEM 64.558594 1569565714.2902
MEM 64.558594 1569565714.3909
MEM 64.558594 1569565714.4917
MEM 64.558594 1569565714.5924
MEM 64.558594 1569565714.6931
MEM 64.558594 1569565714.7939
MEM 64.558594 1569565714.8946
MEM 64.558594 1569565714.9955
MEM 64.558594 1569565715.0962
MEM 64.558594 1569565715.1968
MEM 64.558594 1569565715.2975
MEM 64.558594 1569565715.3984
MEM 64.558594 1569565715.4990
MEM 64.558594 1569565715.5997
MEM 64.558594 1569565715.7005
MEM 64.558594 1569565715.8012
MEM 64.558594 1569565715.9019
MEM 64.558594 1569565716.0026
MEM 64.558594 1569565716.1033
MEM 64.558594 1569565716.2042
MEM 64.558594 1569565716.3048
MEM 64.558594 1569565716.4065
MEM 64.558594 1569565716.5093
MEM 64.558594 1569565716.6110
MEM 64.558594 1569565716.7117
MEM 64.558594 1569565716.8324
MEM 64.558594 1569565716.9331
MEM 64.558594 1569565717.0339
MEM 64.558594 1569565717.1346
MEM 64.558594 1569565717.2355
MEM 64.558594 1569565717.3361
MEM 64.558594 1569565717.4369
MEM 64.558594 1569565717.5375
MEM 64.558594 1569565717.6384
MEM 64.558594 1569565717.7390
MEM 64.558594 1569565717.8398
MEM 64.558594 1569565717.9404
